location,name,address,ispotable,available,created_at,photo,description,watersourcetype
"{""latitude"": 41.38948, ""longitude"": 2.186538}",01-012. Gran Cascada - Parc de la Ciutadella 01-012,"Parc de la Ciutadella,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.380101, ""longitude"": 2.175284}",01-013. Font de les Tres Gràcies 01-013,"Plaça Reial,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.386603, ""longitude"": 2.184793}",01-014. Monument a Picasso 01-014,"Passeig Picasso,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.381124, ""longitude"": 2.169804}",01-015. Jardins de Rubió i Lluch - Biblioteca Cat 01-015,"Jardins de Rubió i Lluch - Hospital, 56",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.386359, ""longitude"": 2.18566}",01-016. La Cigonya i la Guineu - Parc Ciutadella 01-016,"Parc de la Ciutadella - Jardins de Fonseré i Mestre,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.389088, ""longitude"": 2.184508}",01-017. Monument del Centenari - Parc Ciutadella 01-017,"Parc de la Ciutadella - Passeig Joaquim Renart,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.386056, ""longitude"": 2.193911}",01-018. Parc de les Cascades 01-018,"Avinguda del Litoral,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.388453, ""longitude"": 2.183629}",01-019. Font dels Tres Dragons - Parc de la Ciutad 01-019,"Parc de la Ciutadella - Museu de Zoologia,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.37719, ""longitude"": 2.176348}",01-020. Homenatge a Mari Santpere 01-020,"Rambla - Portal de Santa Madrona, 8",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.3798, ""longitude"": 2.192355}",01-021. Homenatge a Carmen Amaya 01-021,"Plaça de Brugada - Sant Carles, 44",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.374733, ""longitude"": 2.175989}",01-023. Font de Tusquets - Paral·lel 01-023,"Avinguda Paral·lel, 28",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.387657, ""longitude"": 2.188044}",01-024. Font del Desconsol - Parc de la Ciutadella 01-024,"Parc de la Ciutadella - Jardins de Forestier,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.389435, ""longitude"": 2.16831}",02-001. Gran Via - Passeig de Gràcia 02-001,"Gran Via - Passeig de Gràcia,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.387295, ""longitude"": 2.169451}",02-002. Bessona Llobregat - Plaça Catalunya 02-002,"Bessona Llobregat - Plaça Catalunya,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.387531, ""longitude"": 2.169838}",02-003. Bessona Besòs - Plaça Catalunya 02-003,"Bessona Besòs - Plaça Catalunya,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.386329, ""longitude"": 2.170121}",02-004. Monument a Francesc Macià - Pl Catalunya 02-004,"Monument a Francesc Macià - Plaça Catalunya,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.404121, ""longitude"": 2.175691}",02-005. Plaça Gaudí - Sagrada Família 02-005,"Plaça Gaudí - Sagrada Família,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.391568, ""longitude"": 2.171133}",02-006. Font de Diana 02-006,"Font de Diana,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.377871, ""longitude"": 2.146846}",02-007. Estany del Parc Joan Miró - Dona i Ocell 02-007,"Estany del Parc de Joan Miró - Dona i Ocell,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.388486, ""longitude"": 2.16704}",02-008. Gran Via - Rambla Catalunya 02-008,"Gran Via - Rambla Catalunya,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.410965, ""longitude"": 2.174349}",02-009. Avinguda Gaudí davant l'Hosp de Sant Pau 02-009,"Avinguda Gaudí davant l'Hospital de Sant Pau,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.378714, ""longitude"": 2.149296}",02-010. Llacs de la Biblioteca Joan Miró 02-010,"Llacs de la Biblioteca Joan Miró,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.386998, ""longitude"": 2.17053}",02-011. Font dels Sis Putti - Plaça Catalunya 02-011,"Font dels Sis Putti - Plaça Catalunya,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.393455, ""longitude"": 2.169411}",02-013. Torre de les Aigües 02-013,"Torre de les Aigües,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.400027, ""longitude"": 2.168771}",02-014. Passeig Sant Joan - Provença 02-014,"Passeig Sant Joan - Provença,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.372917, ""longitude"": 2.174883}",03-001. PORTA DE MONTJUIC 03-001,"Jardins de Walter Benjamin - Porta de Montjuïc,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.366961, ""longitude"": 2.168966}",03-002. Font del Mirador 03-002,"Font del Mirador,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.368743, ""longitude"": 2.165023}",03-003. LA BELLESA 03-003,"La Bellesa,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.367279, ""longitude"": 2.165075}",03-004. Estany Inferior - Jard M Cinto Verdaguer 03-004,"Estany Inferior - Jardins Mossèn Cinto Verdaguer,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.367095, ""longitude"": 2.164241}",03-005. Estany Superior - Jard M Cinto Verdaguer 03-005,"Estany Superior - Jardins Mossèn Cinto Verdaguer,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.368704, ""longitude"": 2.157708}",03-006. Circular Gran - Umbracle de Montjuïc 03-006,"Circular Gran - Umbracle de Montjuïc,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.378388, ""longitude"": 2.141486}",03-007. Llac de l'Espanya Industrial 03-007,"Llac de l'Espanya Industrial,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.362603, ""longitude"": 2.138573}",03-011. Piràmide dels Jardins de Can Sabaté 03-011,"Piràmide dels Jardins de Can Sabaté,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.367032, ""longitude"": 2.144738}",03-012. Font de Ceres 03-012,"Font de Ceres,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.368213, ""longitude"": 2.160767}",03-014. Cascada de la Plaça Neptú 03-014,"Cascada de la Plaça Neptú,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.369377, ""longitude"": 2.158568}",03-015. Cascada Exterior dels Jard del Teatre Grec 03-015,"Cascada Exterior dels Jardins del Teatre Grec,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.369651, ""longitude"": 2.158925}",03-016. Circular Brollador - Jard del Teatre Grec 03-016,"Circular Brollador - Jardins del Teatre Grec,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.369383, ""longitude"": 2.158876}",03-017. Circular Plantes - Jardins del Teatre Grec 03-017,"Circular Plantes - Jardins del Teatre Grec,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.368298, ""longitude"": 2.158043}",03-018. Cascada de la Font del Gat - Jard Laribal 03-018,"Cascada de la Font del Gat - Jardins de Laribal,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.368271, ""longitude"": 2.156842}",03-019. Estival - Jardins de Laribal 03-019,"Estival - Jardins de Laribal,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.367863, ""longitude"": 2.157445}",03-020. El Pou de la Glorieta dels Xiprers 03-020,"El Pou de la Glorieta dels Xiprers - Jardins de Laribal,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.368421, ""longitude"": 2.157057}",03-021. Estany del Roserar de la Colla de l'Arrós 03-021,"Estany del Roserar de la Colla de l'Arrós - Jardins de Laribal,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.368465, ""longitude"": 2.15779}",03-022. Circular Petita Carrer - Umbracle 03-022,"Circular Petita Carrer - Jardins de l'Umbracle de Montjuïc,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.367672, ""longitude"": 2.157359}",03-023. Estany Quadrat - Jardins de Laribal 03-023,"Estany Quadrat - Jardins de Laribal,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.368172, ""longitude"": 2.157866}",03-024. Antic Abeurador - Jardins de Laribal 03-024,"Antic Abeurador - Jardins de Laribal,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.368806, ""longitude"": 2.157565}",03-025. Circular Petita Llobregat - Umbracle 03-025,"Circular Petita Llobregat - Jardins de l'Umbracle de Montjuïc,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.368817, ""longitude"": 2.157791}",03-026. Circular Petita Besòs - Umbracle 03-026,"Circular Petita Besòs - Jardins de l'Umbracle de Montjuïc,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.36887, ""longitude"": 2.157712}",03-027. Marinada - Jardins de l'Umbracle 03-027,"Marinada - Jardins de l'Umbracle de Montjuïc,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.366585, ""longitude"": 2.156704}",03-028. Estany dels Quatre Brolladors 03-028,"Estany dels Quatre Brolladors - Avinguda de l'Estadi,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.366236, ""longitude"": 2.155036}",03-029. Estany de la Marató 03-029,"Estany de la Marató - Agermanament amb Kyonggi-do - Av de l'Estadi,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.366974, ""longitude"": 2.150352}",03-030. Font Lluminosa 03-030,"Font Lluminosa,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.366564, ""longitude"": 2.152812}",03-031. Font Quadrada de les Petxines 03-031,"Font Quadrada de les Petxines,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.370841, ""longitude"": 2.150987}",03-032. Estany del Pavelló Alemany 03-032,"Estany del Pavelló Alemany de Mies van der Rohe,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.371493, ""longitude"": 2.15259}",03-033. PL. Estany del Pavelló d'Itàlia 03-033,"Estany del Pavelló d'Itàlia,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.3701, ""longitude"": 2.154405}",03-034. FONT DE LES VIDUES 03-034,"Font de les Vídues,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.368246, ""longitude"": 2.157852}",03-035. Font del Dimoni - Jardins de Laribal 03-035,"Font del Dimoni - Jardins de Laribal,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.368046, ""longitude"": 2.157443}",03-036. Font de Ceràmica Octogonal - Jard Laribal 03-036,"Font de Ceràmica Octogonal - Jardins de Laribal,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.363702, ""longitude"": 2.138072}",03-037. Llac dels Jardins de Can Sabaté (Ronyó) 03-037,"Llac dels Jardins de Can Sabaté (Ronyó),  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.368286, ""longitude"": 2.158821}",03-038. Cascada de les Escales del Generalife 03-038,"Cascada de les Escales del Generalife - Jardins de Laribal,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.375053, ""longitude"": 2.149138}",03-039. Font dels Tres Mars - Eix Mª Cristina 03-039,"Font dels Tres Mars - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.371223, ""longitude"": 2.151772}",03-040. Font Màgica - Eix Mª Cristina 03-040,"Font Màgica - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.371512, ""longitude"": 2.151521}",03-041. Cascada I - Eix Mª Cristina 03-041,"Cascada I - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.37075, ""longitude"": 2.152026}",03-042. Cascada II - Eix Mª Cristina 03-042,"Cascada II - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.369801, ""longitude"": 2.152689}",03-043. Cascada III - Eix Mª Cristina 03-043,"Cascada III - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.369281, ""longitude"": 2.153021}",03-044. Cascada IV - Eix Mª Cristina 03-044,"Cascada IV - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.371824, ""longitude"": 2.151064}",03-045. Llac 1 - Llobregat - Eix Mª Cristina 03-045,"Llac 1 - Llobregat - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.37188, ""longitude"": 2.151018}",03-046. Llac 2 - Llobregat - Eix Mª Cristina 03-046,"Llac 2 - Llobregat - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.371942, ""longitude"": 2.150976}",03-047. Llac 3 - Llobregat - Eix Mª Cristina 03-047,"Llac 3 - Llobregat - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.372105, ""longitude"": 2.150872}",03-048. Llac 4 - Llobregat - Eix Mª Cristina 03-048,"Llac 4 - Llobregat - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.372178, ""longitude"": 2.150826}",03-049. Llac 5 - Llobregat - Eix Mª Cristina 03-049,"Llac 5 - Llobregat - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.372241, ""longitude"": 2.150784}",03-050. Llac 6 - Llobregat - Eix Mª Cristina 03-050,"Llac 6 - Llobregat - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.372372, ""longitude"": 2.150691}",03-051. Llac 7 - Llobregat - Eix Mª Cristina 03-051,"Llac 7 - Llobregat - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.372432, ""longitude"": 2.150649}",03-052. Llac 8 - Llobregat - Eix Mª Cristina 03-052,"Llac 8 - Llobregat - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.372491, ""longitude"": 2.150619}",03-053. Llac 9 - Llobregat - Eix Mª Cristina 03-053,"Llac 9 - Llobregat - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.372562, ""longitude"": 2.150561}",03-054. Llac 10 - Llobregat - Eix Mª Cristina 03-054,"Llac 10 - Llobregat - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.372635, ""longitude"": 2.15052}",03-055. Llac 11 - Llobregat - Eix Mª Cristina 03-055,"Llac 11 - Llobregat - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.372946, ""longitude"": 2.150306}",03-056. Llac 12 - Llobregat - Eix Mª Cristina 03-056,"Llac 12 - Llobregat - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.373022, ""longitude"": 2.150268}",03-057. Llac 13 - Llobregat - Eix Mª Cristina 03-057,"Llac 13 - Llobregat - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.373099, ""longitude"": 2.15021}",03-058. Llac 14 - Llobregat - Eix Mª Cristina 03-058,"Llac 14 - Llobregat - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.373169, ""longitude"": 2.150161}",03-059. Llac 15 - Llobregat - Eix Mª Cristina 03-059,"Llac 15 - Llobregat - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.373228, ""longitude"": 2.15013}",03-060. Llac 16 - Llobregat - Eix Mª Cristina 03-060,"Llac 16 - Llobregat - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.373349, ""longitude"": 2.150041}",03-061. Llac 17 - Llobregat - Eix Mª Cristina 03-061,"Llac 17 - Llobregat - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.373408, ""longitude"": 2.149995}",03-062. Llac 18 - Llobregat - Eix Mª Cristina 03-062,"Llac 18 - Llobregat - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.373476, ""longitude"": 2.149954}",03-063. Llac 19 - Llobregat - Eix Mª Cristina 03-063,"Llac 19 - Llobregat - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.373626, ""longitude"": 2.149849}",03-064. Llac 20 - Llobregat - Eix Mª Cristina 03-064,"Llac 20 - Llobregat - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.373697, ""longitude"": 2.149814}",03-065. Llac 21 - Llobregat - Eix Mª Cristina 03-065,"Llac 21 - Llobregat - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.373753, ""longitude"": 2.149765}",03-066. Llac 22 - Llobregat - Eix Mª Cristina 03-066,"Llac 22 - Llobregat - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.371998, ""longitude"": 2.151477}",03-067. Llac 1 - Besòs - Eix Mª Cristina 03-067,"Llac 1 - Besòs - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.37206, ""longitude"": 2.151436}",03-068. Llac 2 - Besòs - Eix Mª Cristina 03-068,"Llac 2 - Besòs - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.372119, ""longitude"": 2.151398}",03-069. Llac 3 - Besòs - Eix Mª Cristina 03-069,"Llac 3 - Besòs - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.37216, ""longitude"": 2.15136}",03-070. Llac 4 - Besòs - Eix Mª Cristina 03-070,"Llac 4 - Besòs - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.372294, ""longitude"": 2.151294}",03-071. Llac 5 - Besòs - Eix Mª Cristina 03-071,"Llac 5 - Besòs - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.372359, ""longitude"": 2.15124}",03-072. Llac 6 - Besòs - Eix Mª Cristina 03-072,"Llac 6 - Besòs - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.372402, ""longitude"": 2.151191}",03-073. Llac 7 - Besòs - Eix Mª Cristina 03-073,"Llac 7 - Besòs - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.372527, ""longitude"": 2.151115}",03-074. Llac 8 - Besòs - Eix Mª Cristina 03-074,"Llac 8 - Besòs - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.37257, ""longitude"": 2.151074}",03-075. Llac 9 - Besòs - Eix Mª Cristina 03-075,"Llac 9 - Besòs - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.372621, ""longitude"": 2.151035}",03-076. Llac 10 - Besòs - Eix Mª Cristina 03-076,"Llac 10 - Besòs - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.373244, ""longitude"": 2.150637}",03-077. Llac 11 - Besòs - Eix Mª Cristina 03-077,"Llac 11 - Besòs - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.373291, ""longitude"": 2.150603}",03-078. Llac 12 - Besòs - Eix Mª Cristina 03-078,"Llac 12 - Besòs - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.373347, ""longitude"": 2.150576}",03-079. Llac 13 - Besòs - Eix Mª Cristina 03-079,"Llac 13 - Besòs - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.373401, ""longitude"": 2.150533}",03-080. Llac 14 - Besòs - Eix Mª Cristina 03-080,"Llac 14 - Besòs - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.373503, ""longitude"": 2.150453}",03-081. Llac 15 - Besòs - Eix Mª Cristina 03-081,"Llac 15 - Besòs - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.373557, ""longitude"": 2.15041}",03-082. Llac 16 - Besòs - Eix Mª Cristina 03-082,"Llac 16 - Besòs - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.373603, ""longitude"": 2.150369}",03-083. Llac 17 - Besòs - Eix Mª Cristina 03-083,"Llac 17 - Besòs - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.373668, ""longitude"": 2.150331}",03-084. Llac 18 - Besòs - Eix Mª Cristina 03-084,"Llac 18 - Besòs - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.373772, ""longitude"": 2.150265}",03-085. Llac 19 - Besòs - Eix Mª Cristina 03-085,"Llac 19 - Besòs - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.373826, ""longitude"": 2.150235}",03-086. Llac 20 - Besòs - Eix Mª Cristina 03-086,"Llac 20 - Besòs - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.373874, ""longitude"": 2.150198}",03-087. Llac 21 - Besòs - Eix Mª Cristina 03-087,"Llac 21 - Besòs - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.373931, ""longitude"": 2.150156}",03-088. Llac 22 - Besòs - Eix Mª Cristina 03-088,"Llac 22 - Besòs - Eix Mª Cristina,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.36896, ""longitude"": 2.151337}",03-089. Passeig de les Cascades Llobregat 03-089,"Passeig de les Cascades Llobregat,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.367123, ""longitude"": 2.15123}",03-090. Llançament - Jocs Olímpics de 1992 03-090,"Llançament - Commemoració dels Jocs Olímpics de 1992,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.370523, ""longitude"": 2.172186}",03-091. Font de la Plaça de l'Armada 03-091,"Font de la Plaça de l'Armada,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.353707, ""longitude"": 2.134791}",03-092. Font del Carrer del Foc - Besòs 03-092,"Font del Carrer del Foc - Besòs,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.353538, ""longitude"": 2.134344}",03-093. Font del Carrer del Foc - Llobregat 03-093,"Font del Carrer del Foc - Llobregat,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.370221, ""longitude"": 2.154726}",03-094. Passeig de les Cascades - Besòs 03-094,"Passeig de les Cascades - Besòs,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.36173, ""longitude"": 2.1376}",03-095. Llac dels Jardins dels Drets Humans 03-095,"Llac dels Jardins dels Drets Humans,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.364843, ""longitude"": 2.149038}",03-096. Estany Circular de la Plaça Europa 03-096,"Estany Circular de la Plaça Europa - Anella Olímpica,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
"{""latitude"": 41.36476, ""longitude"": 2.150548}",03-097. Estany Lineal Inferior - Anella Olímpica 03-097,"Estany Lineal Inferior - Anella Olímpica,  ",,,2024-05-11 19:54:35,,Font ornamental/Llac,
